latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
39.01874,-120.73768,367,0.38,0.36,2022-09-07,2059,N,high,2.0NRT,353.32,70.25,D
39.01807,-120.74207,367,0.38,0.36,2022-09-07,2059,N,high,2.0NRT,346.07,24.71,D
39.02213,-120.71567,344.29,0.38,0.36,2022-09-07,2059,N,nominal,2.0NRT,300.03,11.21,D
39.01942,-120.73328,346.8,0.38,0.36,2022-09-07,2059,N,nominal,2.0NRT,320.72,70.25,D
39.0174,-120.74646,354.81,0.38,0.36,2022-09-07,2059,N,nominal,2.0NRT,318.39,24.71,D
39.01672,-120.75086,347.49,0.38,0.36,2022-09-07,2059,N,low,2.0NRT,320.08,9.87,D
39.01604,-120.75526,346.45,0.38,0.36,2022-09-07,2059,N,low,2.0NRT,321.02,9.87,D
39.01401,-120.76848,346.16,0.38,0.36,2022-09-07,2059,N,nominal,2.0NRT,315.62,39.7,D
39.02406,-120.7253,367,0.38,0.36,2022-09-07,2059,N,high,2.0NRT,303.42,183.27,D
39.02203,-120.73849,367,0.38,0.36,2022-09-07,2059,N,high,2.0NRT,364.97,0,D
39.02135,-120.74288,367,0.38,0.36,2022-09-07,2059,N,high,2.0NRT,348.57,177.43,D
39.0173,-120.7693,367,0.38,0.36,2022-09-07,2059,N,high,2.0NRT,354.12,132.77,D
39.02541,-120.71651,344.54,0.38,0.36,2022-09-07,2059,N,nominal,2.0NRT,299.93,13.34,D
39.02474,-120.72089,357.03,0.38,0.36,2022-09-07,2059,N,nominal,2.0NRT,300.36,13.34,D
39.02068,-120.74728,354.16,0.38,0.36,2022-09-07,2059,N,nominal,2.0NRT,321.91,177.43,D
39.02001,-120.75166,354.67,0.38,0.36,2022-09-07,2059,N,nominal,2.0NRT,319.12,18.62,D
39.01933,-120.75608,347.75,0.38,0.36,2022-09-07,2059,N,low,2.0NRT,317.93,18.62,D
39.02339,-120.7297,367,0.38,0.36,2022-09-07,2059,N,low,2.0NRT,327.9,183.27,D
39.02271,-120.73412,367,0.38,0.36,2022-09-07,2059,N,low,2.0NRT,382.73,0,D
39.02803,-120.72173,367,0.38,0.36,2022-09-07,2059,N,high,2.0NRT,296.54,13.34,D
39.02667,-120.73052,367,0.38,0.36,2022-09-07,2059,N,high,2.0NRT,344.71,183.27,D
39.02735,-120.72612,355.99,0.38,0.36,2022-09-07,2059,N,nominal,2.0NRT,300.91,183.27,D
39.02262,-120.7569,350.65,0.38,0.36,2022-09-07,2059,N,nominal,2.0NRT,311.97,18.62,D
39.02058,-120.7701,354.22,0.38,0.36,2022-09-07,2059,N,nominal,2.0NRT,325.55,132.77,D
39.026,-120.73492,367,0.38,0.36,2022-09-07,2059,N,low,2.0NRT,378.1,0,D
39.02532,-120.73932,367,0.38,0.36,2022-09-07,2059,N,low,2.0NRT,378.47,0,D
39.02464,-120.7437,367,0.38,0.36,2022-09-07,2059,N,low,2.0NRT,378.1,177.43,D
39.02397,-120.7481,367,0.38,0.36,2022-09-07,2059,N,low,2.0NRT,377.12,177.43,D
39.02329,-120.75249,367,0.38,0.36,2022-09-07,2059,N,low,2.0NRT,330.85,18.62,D
39.03131,-120.72254,356.5,0.38,0.36,2022-09-07,2059,N,nominal,2.0NRT,293.7,17.56,D
39.03064,-120.72693,356.2,0.38,0.36,2022-09-07,2059,N,nominal,2.0NRT,296.58,92.63,D
39.02591,-120.75772,355.48,0.38,0.36,2022-09-07,2059,N,nominal,2.0NRT,320.68,30.98,D
39.02387,-120.77093,356.36,0.38,0.36,2022-09-07,2059,N,nominal,2.0NRT,323.02,18.08,D
39.02996,-120.73134,306.28,0.38,0.36,2022-09-07,2059,N,low,2.0NRT,309.66,92.63,D
39.02928,-120.73574,367,0.38,0.36,2022-09-07,2059,N,low,2.0NRT,338.11,0,D
39.02658,-120.75332,351.43,0.38,0.36,2022-09-07,2059,N,low,2.0NRT,326.53,30.98,D
39.03392,-120.72776,367,0.38,0.36,2022-09-07,2059,N,high,2.0NRT,291.47,92.63,D
39.02851,-120.76295,367,0.38,0.36,2022-09-07,2059,N,high,2.0NRT,318.16,19.19,D
39.03459,-120.72337,354.58,0.38,0.36,2022-09-07,2059,N,nominal,2.0NRT,290.03,17.56,D
39.03325,-120.73215,353.49,0.38,0.36,2022-09-07,2059,N,nominal,2.0NRT,291.91,92.63,D
39.02919,-120.75854,355.96,0.38,0.36,2022-09-07,2059,N,nominal,2.0NRT,320.2,30.98,D
39.02784,-120.76735,353.19,0.38,0.36,2022-09-07,2059,N,nominal,2.0NRT,320.04,19.19,D
39.02715,-120.77174,345.01,0.38,0.36,2022-09-07,2059,N,nominal,2.0NRT,314.14,18.08,D
39.03054,-120.74974,367,0.38,0.36,2022-09-07,2059,N,low,2.0NRT,371.47,0,D
39.02986,-120.75414,367,0.38,0.36,2022-09-07,2059,N,low,2.0NRT,346.48,30.98,D
39.03315,-120.75497,367,0.38,0.36,2022-09-07,2059,N,high,2.0NRT,360.76,75.86,D
39.03112,-120.76817,367,0.38,0.36,2022-09-07,2059,N,high,2.0NRT,318.72,29.23,D
39.03788,-120.72418,352.91,0.38,0.36,2022-09-07,2059,N,nominal,2.0NRT,286.85,21.76,D
39.0372,-120.72858,357.39,0.38,0.36,2022-09-07,2059,N,low,2.0NRT,286.8,33.48,D
39.03653,-120.73298,357.39,0.38,0.36,2022-09-07,2059,N,low,2.0NRT,283.94,33.48,D
39.03518,-120.74178,271.65,0.38,0.36,2022-09-07,2059,N,low,2.0NRT,301.29,369.69,D
39.0345,-120.74618,367,0.38,0.36,2022-09-07,2059,N,low,2.0NRT,371.61,0,D
39.03382,-120.75057,367,0.38,0.36,2022-09-07,2059,N,low,2.0NRT,380.9,0,D
39.03247,-120.75937,351.84,0.38,0.36,2022-09-07,2059,N,low,2.0NRT,339.3,75.86,D
39.03179,-120.76378,354.82,0.38,0.36,2022-09-07,2059,N,low,2.0NRT,336.97,29.23,D
39.03778,-120.74699,367,0.38,0.36,2022-09-07,2059,N,high,2.0NRT,352.62,0,D
39.03576,-120.76019,367,0.38,0.36,2022-09-07,2059,N,high,2.0NRT,350.31,75.86,D
39.03508,-120.7646,367,0.38,0.36,2022-09-07,2059,N,high,2.0NRT,341.79,29.23,D
39.03711,-120.7514,367,0.38,0.36,2022-09-07,2059,N,low,2.0NRT,375.05,0,D
39.03643,-120.75581,367,0.38,0.36,2022-09-07,2059,N,low,2.0NRT,375.84,75.86,D
39.04107,-120.74781,367,0.38,0.36,2022-09-07,2059,N,high,2.0NRT,355.41,190.52,D
39.04039,-120.75223,367,0.38,0.36,2022-09-07,2059,N,low,2.0NRT,379.55,190.52,D
39.03972,-120.75661,367,0.38,0.36,2022-09-07,2059,N,low,2.0NRT,379.87,180.45,D
39.03904,-120.76102,367,0.38,0.36,2022-09-07,2059,N,low,2.0NRT,363.06,180.45,D
39.04368,-120.75306,367,0.38,0.36,2022-09-07,2059,N,high,2.0NRT,302.6,190.52,D
39.043,-120.75745,353.94,0.38,0.36,2022-09-07,2059,N,nominal,2.0NRT,305.81,180.45,D
39.04232,-120.76186,345.11,0.38,0.36,2022-09-07,2059,N,nominal,2.0NRT,307.72,180.45,D
39.04435,-120.74865,356.76,0.38,0.36,2022-09-07,2059,N,low,2.0NRT,295.76,190.52,D
39.04764,-120.74948,356,0.38,0.36,2022-09-07,2059,N,nominal,2.0NRT,289.16,14.37,D
41.64285,-112.18497,347.04,0.53,0.5,2022-09-07,2059,N,nominal,2.0NRT,311.72,3.16,D
42.27994,-112.20972,344.31,0.53,0.5,2022-09-07,2059,N,nominal,2.0NRT,314.02,6.94,D
42.28928,-112.21124,348.78,0.53,0.5,2022-09-07,2059,N,low,2.0NRT,320.63,78.77,D
42.28876,-112.21823,342.83,0.53,0.5,2022-09-07,2059,N,low,2.0NRT,314.1,78.77,D
42.28133,-112.21209,355.06,0.54,0.5,2022-09-07,2059,N,nominal,2.0NRT,315.82,10.69,D
42.28552,-112.21991,339.32,0.53,0.5,2022-09-07,2059,N,nominal,2.0NRT,313.93,23.65,D
42.286,-112.21288,367,0.54,0.5,2022-09-07,2059,N,low,2.0NRT,335.23,60.02,D
42.29066,-112.21375,356.12,0.54,0.5,2022-09-07,2059,N,nominal,2.0NRT,314.51,60.02,D
42.55885,-111.71126,339.85,0.57,0.52,2022-09-07,2059,N,nominal,2.0NRT,311.51,11.76,D
42.98199,-109.13404,367,0.39,0.59,2022-09-07,2059,N,high,2.0NRT,344.53,84.44,D
42.98178,-109.13884,367,0.39,0.59,2022-09-07,2059,N,high,2.0NRT,325.38,34.19,D
42.9825,-109.12275,343.12,0.39,0.59,2022-09-07,2059,N,nominal,2.0NRT,305.95,56.06,D
42.98159,-109.14294,347.3,0.39,0.59,2022-09-07,2059,N,nominal,2.0NRT,303.55,34.19,D
42.98224,-109.12836,356.23,0.39,0.59,2022-09-07,2059,N,low,2.0NRT,349.28,84.44,D
42.98755,-109.13385,367,0.39,0.59,2022-09-07,2059,N,high,2.0NRT,321.14,84.44,D
42.98806,-109.12254,356.37,0.39,0.59,2022-09-07,2059,N,nominal,2.0NRT,297.89,56.06,D
42.98778,-109.12862,353.09,0.39,0.59,2022-09-07,2059,N,nominal,2.0NRT,316.33,84.44,D
42.98735,-109.1383,351.59,0.39,0.59,2022-09-07,2059,N,nominal,2.0NRT,318.05,34.19,D
42.98716,-109.14242,341.83,0.39,0.59,2022-09-07,2059,N,nominal,2.0NRT,313.64,34.19,D
42.98697,-109.14658,335.45,0.39,0.59,2022-09-07,2059,N,nominal,2.0NRT,308.57,10.28,D
42.98172,-109.12622,367,0.39,0.59,2022-09-07,2059,N,high,2.0NRT,316.58,101.51,D
42.98113,-109.14149,357.46,0.39,0.59,2022-09-07,2059,N,nominal,2.0NRT,308.9,56.11,D
42.98151,-109.13184,367,0.39,0.59,2022-09-07,2059,N,low,2.0NRT,345.28,101.51,D
42.98129,-109.13743,367,0.39,0.59,2022-09-07,2059,N,low,2.0NRT,332.25,56.11,D
42.98727,-109.12636,367,0.39,0.59,2022-09-07,2059,N,high,2.0NRT,313.57,77.75,D
42.98669,-109.14094,352.44,0.39,0.59,2022-09-07,2059,N,nominal,2.0NRT,312.53,49.34,D
42.98653,-109.14505,355.16,0.39,0.59,2022-09-07,2059,N,nominal,2.0NRT,312.76,10.68,D
42.98685,-109.13677,367,0.39,0.59,2022-09-07,2059,N,low,2.0NRT,329.7,49.34,D
42.99281,-109.12636,330.83,0.39,0.59,2022-09-07,2059,N,nominal,2.0NRT,305.37,77.75,D
43.00357,-109.13472,367,0.39,0.59,2022-09-07,2059,N,high,2.0NRT,308.59,51.5,D
43.00338,-109.13943,367,0.39,0.59,2022-09-07,2059,N,high,2.0NRT,310.19,51.5,D
43.00296,-109.14984,367,0.39,0.59,2022-09-07,2059,N,high,2.0NRT,327.01,76.47,D
43.00276,-109.1547,340.6,0.39,0.59,2022-09-07,2059,N,nominal,2.0NRT,309.62,36.88,D
43.00317,-109.14471,301.75,0.39,0.59,2022-09-07,2059,N,low,2.0NRT,324.49,76.47,D
43.00953,-109.12448,367,0.39,0.59,2022-09-07,2059,N,high,2.0NRT,300.53,328.46,D
43.00877,-109.14326,367,0.39,0.59,2022-09-07,2059,N,high,2.0NRT,315.48,60.44,D
43.00856,-109.14835,367,0.39,0.59,2022-09-07,2059,N,high,2.0NRT,304.28,60.44,D
43.00897,-109.13823,355.75,0.39,0.59,2022-09-07,2059,N,nominal,2.0NRT,326.46,313.72,D
43.00835,-109.15337,350.33,0.39,0.59,2022-09-07,2059,N,nominal,2.0NRT,310.97,27.58,D
43.00935,-109.12904,367,0.39,0.59,2022-09-07,2059,N,low,2.0NRT,335.09,328.46,D
43.0152,-109.1217,367,0.39,0.59,2022-09-07,2059,N,high,2.0NRT,302.47,328.46,D
43.01499,-109.12671,367,0.39,0.59,2022-09-07,2059,N,low,2.0NRT,380.66,328.46,D
43.01479,-109.13158,367,0.39,0.59,2022-09-07,2059,N,low,2.0NRT,379.74,313.72,D
43.01459,-109.13654,367,0.39,0.59,2022-09-07,2059,N,low,2.0NRT,336.44,313.72,D
43.41088,-105.9056,356.47,0.57,0.69,2022-09-07,2059,N,nominal,2.0NRT,317.08,17.94,D
43.41079,-105.91312,344.33,0.57,0.69,2022-09-07,2059,N,nominal,2.0NRT,317.51,11.81,D
43.41736,-105.90556,347.22,0.57,0.69,2022-09-07,2059,N,nominal,2.0NRT,314.87,12.88,D
42.60683,-123.64291,331.88,0.4,0.37,2022-09-07,2059,N,nominal,2.0NRT,296.19,4.4,D
42.61345,-123.64506,333.34,0.4,0.37,2022-09-07,2059,N,nominal,2.0NRT,295.78,4.3,D
42.62245,-123.63308,329.98,0.4,0.37,2022-09-07,2059,N,nominal,2.0NRT,296.33,4.56,D
42.62825,-123.6401,335.24,0.4,0.37,2022-09-07,2059,N,nominal,2.0NRT,297.61,4.56,D
42.63237,-123.63637,339.51,0.4,0.37,2022-09-07,2059,N,nominal,2.0NRT,297.37,4.56,D
42.63075,-123.64603,339.79,0.4,0.37,2022-09-07,2059,N,nominal,2.0NRT,297.76,5.47,D
42.62997,-123.65066,333.15,0.4,0.37,2022-09-07,2059,N,nominal,2.0NRT,301.04,5.47,D
42.63249,-123.65636,329.21,0.4,0.37,2022-09-07,2059,N,low,2.0NRT,299.55,4.55,D
42.64679,-123.65975,354.82,0.4,0.37,2022-09-07,2059,N,nominal,2.0NRT,302.45,5.49,D
42.64596,-123.66463,332.74,0.4,0.37,2022-09-07,2059,N,nominal,2.0NRT,298.8,5.49,D
42.65006,-123.66106,348.94,0.4,0.37,2022-09-07,2059,N,nominal,2.0NRT,304.61,10.26,D
42.64923,-123.6659,329.58,0.4,0.37,2022-09-07,2059,N,nominal,2.0NRT,298.99,10.26,D
42.65416,-123.65746,344.78,0.4,0.37,2022-09-07,2059,N,nominal,2.0NRT,300,4.98,D
42.65828,-123.65379,336.51,0.4,0.37,2022-09-07,2059,N,nominal,2.0NRT,298.84,3.83,D
43.84921,-114.76015,348.8,0.42,0.45,2022-09-07,2059,N,nominal,2.0NRT,296.01,14.26,D
43.85394,-114.75452,367,0.42,0.45,2022-09-07,2059,N,high,2.0NRT,297.81,23.11,D
43.85337,-114.76092,352.25,0.42,0.45,2022-09-07,2059,N,nominal,2.0NRT,304.45,23.11,D
43.85284,-114.76689,343.19,0.42,0.45,2022-09-07,2059,N,nominal,2.0NRT,295.15,41.82,D
43.85057,-114.79249,337.88,0.42,0.45,2022-09-07,2059,N,nominal,2.0NRT,283.91,4.65,D
43.85812,-114.75514,351.42,0.42,0.45,2022-09-07,2059,N,nominal,2.0NRT,292.52,23.11,D
43.85756,-114.76143,332.79,0.42,0.45,2022-09-07,2059,N,nominal,2.0NRT,291.86,23.11,D
43.85661,-114.77209,339.55,0.42,0.45,2022-09-07,2059,N,nominal,2.0NRT,292.85,41.82,D
43.8623,-114.75577,345.29,0.42,0.45,2022-09-07,2059,N,nominal,2.0NRT,285.68,12.17,D
43.86129,-114.76707,352.53,0.42,0.45,2022-09-07,2059,N,nominal,2.0NRT,290.68,52.8,D
43.86506,-114.77225,355.3,0.42,0.45,2022-09-07,2059,N,nominal,2.0NRT,285.3,52.8,D
43.86479,-114.98331,330.26,0.41,0.45,2022-09-07,2059,N,nominal,2.0NRT,289.23,8.27,D
43.87727,-114.88713,342.32,0.41,0.45,2022-09-07,2059,N,nominal,2.0NRT,288.08,4.78,D
43.88994,-114.78817,344.95,0.42,0.45,2022-09-07,2059,N,nominal,2.0NRT,285.34,61.72,D
43.88905,-114.79866,339.29,0.42,0.45,2022-09-07,2059,N,nominal,2.0NRT,289.94,20.33,D
43.88715,-114.87011,367,0.41,0.45,2022-09-07,2059,N,high,2.0NRT,336.54,98.36,D
43.89367,-114.79402,357.72,0.42,0.45,2022-09-07,2059,N,nominal,2.0NRT,286.74,61.72,D
43.89322,-114.79931,339.31,0.42,0.45,2022-09-07,2059,N,nominal,2.0NRT,285.05,20.33,D
43.88771,-114.86354,344,0.41,0.45,2022-09-07,2059,N,nominal,2.0NRT,293.1,98.36,D
43.89186,-114.86427,347.95,0.41,0.45,2022-09-07,2059,N,nominal,2.0NRT,293.15,64.87,D
43.89135,-114.87018,351.59,0.41,0.45,2022-09-07,2059,N,nominal,2.0NRT,311.47,64.87,D
43.89603,-114.86469,367,0.41,0.45,2022-09-07,2059,N,high,2.0NRT,295.37,64.87,D
43.89743,-114.84843,345.08,0.41,0.45,2022-09-07,2059,N,nominal,2.0NRT,289.87,11.85,D
43.89697,-114.85387,345.46,0.41,0.45,2022-09-07,2059,N,nominal,2.0NRT,293.79,10.4,D
43.8965,-114.85928,353.4,0.41,0.45,2022-09-07,2059,N,nominal,2.0NRT,294.19,10.4,D
43.89512,-114.87514,343.27,0.41,0.45,2022-09-07,2059,N,nominal,2.0NRT,297.02,79.84,D
43.90159,-114.84917,367,0.41,0.45,2022-09-07,2059,N,high,2.0NRT,291.8,127.97,D
43.90114,-114.85429,367,0.41,0.45,2022-09-07,2059,N,high,2.0NRT,295.45,119.09,D
43.90297,-114.83308,346.22,0.42,0.45,2022-09-07,2059,N,nominal,2.0NRT,288.63,21.67,D
43.9025,-114.83854,348.77,0.41,0.45,2022-09-07,2059,N,nominal,2.0NRT,290.01,21.67,D
43.90204,-114.84395,355.69,0.41,0.45,2022-09-07,2059,N,nominal,2.0NRT,289.48,127.97,D
43.9007,-114.85936,353.98,0.41,0.45,2022-09-07,2059,N,nominal,2.0NRT,307.53,119.09,D
43.90026,-114.86449,367,0.41,0.45,2022-09-07,2059,N,low,2.0NRT,371.14,0,D
43.89981,-114.86966,367,0.41,0.45,2022-09-07,2059,N,low,2.0NRT,382.51,0,D
43.90714,-114.83376,367,0.42,0.45,2022-09-07,2059,N,high,2.0NRT,290.82,21.67,D
43.90666,-114.83921,367,0.41,0.45,2022-09-07,2059,N,high,2.0NRT,295.31,21.67,D
43.90808,-114.82281,353.07,0.42,0.45,2022-09-07,2059,N,nominal,2.0NRT,286.21,13.96,D
43.90491,-114.85938,356.73,0.41,0.45,2022-09-07,2059,N,nominal,2.0NRT,304.87,119.09,D
43.90359,-114.8745,352.74,0.41,0.45,2022-09-07,2059,N,nominal,2.0NRT,291.21,189.52,D
43.90761,-114.82824,356.88,0.42,0.45,2022-09-07,2059,N,low,2.0NRT,288.44,13.96,D
43.90534,-114.85449,310.94,0.41,0.45,2022-09-07,2059,N,low,2.0NRT,321.19,119.09,D
43.90404,-114.86937,367,0.41,0.45,2022-09-07,2059,N,low,2.0NRT,336.9,0,D
43.91177,-114.82888,367,0.42,0.45,2022-09-07,2059,N,high,2.0NRT,293.31,27.24,D
43.91271,-114.81808,343.81,0.42,0.45,2022-09-07,2059,N,nominal,2.0NRT,285.67,14.77,D
43.91225,-114.82342,355.85,0.42,0.45,2022-09-07,2059,N,nominal,2.0NRT,289.66,27.24,D
43.91084,-114.83966,367,0.41,0.45,2022-09-07,2059,N,low,2.0NRT,370.77,0,D
43.9104,-114.8447,367,0.41,0.45,2022-09-07,2059,N,low,2.0NRT,383.28,450,D
43.90997,-114.84965,367,0.41,0.45,2022-09-07,2059,N,low,2.0NRT,376.08,450,D
43.91594,-114.82957,367,0.42,0.45,2022-09-07,2059,N,high,2.0NRT,295.31,27.24,D
43.91547,-114.83492,367,0.42,0.45,2022-09-07,2059,N,high,2.0NRT,362.35,0,D
43.9146,-114.84496,367,0.41,0.45,2022-09-07,2059,N,high,2.0NRT,332.66,450,D
43.91641,-114.82413,342.95,0.42,0.45,2022-09-07,2059,N,nominal,2.0NRT,290.29,27.24,D
43.91502,-114.84003,367,0.41,0.45,2022-09-07,2059,N,low,2.0NRT,379.64,0,D
43.9201,-114.83022,349.03,0.42,0.45,2022-09-07,2059,N,nominal,2.0NRT,292.38,27.34,D
43.91921,-114.84037,349.48,0.41,0.45,2022-09-07,2059,N,nominal,2.0NRT,295.65,173.36,D
43.91878,-114.84528,347.06,0.41,0.45,2022-09-07,2059,N,nominal,2.0NRT,290.5,21.38,D
44.49391,-108.42669,367,0.43,0.62,2022-09-07,2059,N,high,2.0NRT,305.66,14.45,D
44.49375,-108.43233,354.58,0.43,0.62,2022-09-07,2059,N,nominal,2.0NRT,309.25,14.45,D
43.70189,-122.1065,331.7,0.38,0.36,2022-09-07,2059,N,nominal,2.0NRT,287.87,4.74,D
43.70588,-122.10275,350.69,0.38,0.36,2022-09-07,2059,N,nominal,2.0NRT,293.68,11.94,D
43.71784,-122.09149,333.97,0.38,0.36,2022-09-07,2059,N,nominal,2.0NRT,293.85,6.74,D
43.71712,-122.09621,333.68,0.38,0.36,2022-09-07,2059,N,nominal,2.0NRT,293.44,7.5,D
43.72326,-122.07829,338.08,0.38,0.36,2022-09-07,2059,N,nominal,2.0NRT,292.67,6.51,D
43.76503,-121.93749,345.74,0.38,0.36,2022-09-07,2059,N,nominal,2.0NRT,277.21,5.98,D
43.76432,-121.94224,347.2,0.38,0.36,2022-09-07,2059,N,nominal,2.0NRT,275.02,6.27,D
43.76973,-121.92896,344.55,0.38,0.36,2022-09-07,2059,N,nominal,2.0NRT,277.24,9.64,D
43.76902,-121.9337,349.8,0.38,0.36,2022-09-07,2059,N,nominal,2.0NRT,275.12,5.98,D
43.76831,-121.93842,349.82,0.38,0.36,2022-09-07,2059,N,nominal,2.0NRT,278.91,5.98,D
43.76759,-121.94317,353.58,0.38,0.36,2022-09-07,2059,N,nominal,2.0NRT,275.6,6.27,D
43.76688,-121.94791,350.09,0.38,0.36,2022-09-07,2059,N,nominal,2.0NRT,270.97,6.27,D
43.77301,-121.9299,347.96,0.38,0.36,2022-09-07,2059,N,nominal,2.0NRT,281.19,18.21,D
43.7723,-121.93464,353.47,0.38,0.36,2022-09-07,2059,N,nominal,2.0NRT,276.95,6.18,D
43.77158,-121.93937,355.93,0.38,0.36,2022-09-07,2059,N,nominal,2.0NRT,277.22,6.18,D
43.77087,-121.94411,356.61,0.38,0.36,2022-09-07,2059,N,nominal,2.0NRT,277.5,8.68,D
43.77016,-121.94884,351.22,0.38,0.36,2022-09-07,2059,N,nominal,2.0NRT,267.97,8.68,D
43.76801,-121.96307,348.23,0.38,0.36,2022-09-07,2059,N,nominal,2.0NRT,266.36,11.16,D
43.77557,-121.93559,348.65,0.38,0.36,2022-09-07,2059,N,nominal,2.0NRT,279.33,6.18,D
43.77486,-121.94032,353.58,0.38,0.36,2022-09-07,2059,N,nominal,2.0NRT,277.39,6.18,D
43.772,-121.95927,351.04,0.38,0.36,2022-09-07,2059,N,nominal,2.0NRT,265.69,17.34,D
43.77129,-121.96401,355.29,0.38,0.36,2022-09-07,2059,N,nominal,2.0NRT,266.28,11.16,D
43.76916,-121.97819,354.18,0.38,0.36,2022-09-07,2059,N,nominal,2.0NRT,265.1,17.67,D
43.7656,-122.00179,354.42,0.38,0.36,2022-09-07,2059,N,nominal,2.0NRT,267.95,13.34,D
43.76347,-122.01595,356.82,0.38,0.36,2022-09-07,2059,N,nominal,2.0NRT,281.56,28.72,D
43.76275,-122.02066,352.27,0.38,0.36,2022-09-07,2059,N,nominal,2.0NRT,283.96,14.39,D
43.77415,-121.94505,356.98,0.38,0.36,2022-09-07,2059,N,low,2.0NRT,273.1,8.68,D
43.76746,-122.01216,345.3,0.38,0.36,2022-09-07,2059,N,nominal,2.0NRT,267.34,4.17,D
43.77813,-121.94127,357.14,0.38,0.36,2022-09-07,2059,N,low,2.0NRT,273.83,45.15,D
43.77742,-121.94601,357.1,0.38,0.36,2022-09-07,2059,N,low,2.0NRT,268.93,24.86,D
43.77528,-121.96021,357.14,0.38,0.36,2022-09-07,2059,N,low,2.0NRT,269.48,14.63,D
43.77457,-121.96495,357.1,0.38,0.36,2022-09-07,2059,N,low,2.0NRT,267.34,31.21,D
43.77314,-121.9744,357.1,0.38,0.36,2022-09-07,2059,N,low,2.0NRT,265.29,26.56,D
43.77243,-121.97912,357.14,0.38,0.36,2022-09-07,2059,N,low,2.0NRT,269.24,26.56,D
43.76888,-122.00272,357.1,0.38,0.36,2022-09-07,2059,N,low,2.0NRT,275.66,14.17,D
43.77145,-122.00839,355.2,0.38,0.36,2022-09-07,2059,N,nominal,2.0NRT,277.76,14.17,D
43.77073,-122.01311,345.91,0.38,0.36,2022-09-07,2059,N,nominal,2.0NRT,272.04,4.17,D
43.77999,-121.95168,357.06,0.38,0.36,2022-09-07,2059,N,low,2.0NRT,266.23,24.86,D
43.77927,-121.95641,357.09,0.38,0.36,2022-09-07,2059,N,low,2.0NRT,268.86,14.63,D
43.77856,-121.96116,357.06,0.38,0.36,2022-09-07,2059,N,low,2.0NRT,270.01,14.63,D
43.78067,-121.96416,355.46,0.38,0.36,2022-09-07,2059,N,nominal,2.0NRT,265.57,15.79,D
43.77428,-122.00666,351.38,0.38,0.36,2022-09-07,2059,N,nominal,2.0NRT,266.95,8.2,D
43.77357,-122.01138,342.72,0.38,0.36,2022-09-07,2059,N,nominal,2.0NRT,269.38,7.75,D
43.77996,-121.96889,356.72,0.38,0.36,2022-09-07,2059,N,low,2.0NRT,268.65,15.79,D
43.77925,-121.97362,356.74,0.38,0.36,2022-09-07,2059,N,low,2.0NRT,265.15,26.16,D
43.77855,-121.97834,356.72,0.38,0.36,2022-09-07,2059,N,low,2.0NRT,261.18,26.16,D
43.78254,-121.97456,351,0.38,0.36,2022-09-07,2059,N,nominal,2.0NRT,280.65,26.16,D
43.77827,-122.00288,349.38,0.38,0.36,2022-09-07,2059,N,nominal,2.0NRT,265.99,8.2,D
43.74602,-122.21528,330.24,0.38,0.36,2022-09-07,2059,N,nominal,2.0NRT,294.9,4.25,D
43.7875,-121.94141,356.91,0.38,0.36,2022-09-07,2059,N,low,2.0NRT,263.44,53.77,D
43.78608,-121.95088,294.79,0.38,0.36,2022-09-07,2059,N,low,2.0NRT,316.76,255.53,D
43.78466,-121.96037,356.91,0.38,0.36,2022-09-07,2059,N,low,2.0NRT,267.51,68.19,D
43.78324,-121.96983,356.91,0.38,0.36,2022-09-07,2059,N,low,2.0NRT,273.36,15.79,D
43.79007,-121.94708,355.49,0.38,0.36,2022-09-07,2059,N,nominal,2.0NRT,281.35,72.2,D
43.78794,-121.96129,355.78,0.38,0.36,2022-09-07,2059,N,nominal,2.0NRT,276.75,41.35,D
43.78581,-121.97549,353.18,0.38,0.36,2022-09-07,2059,N,nominal,2.0NRT,269.44,36.2,D
43.79149,-121.93762,356.48,0.38,0.36,2022-09-07,2059,N,low,2.0NRT,267.85,24.49,D
43.79078,-121.94236,356.5,0.38,0.36,2022-09-07,2059,N,low,2.0NRT,270.38,24.49,D
43.78936,-121.95183,367,0.38,0.36,2022-09-07,2059,N,low,2.0NRT,328.07,72.2,D
43.79477,-121.93855,348.35,0.38,0.36,2022-09-07,2059,N,nominal,2.0NRT,288.69,24.49,D
43.79406,-121.94329,357.23,0.38,0.36,2022-09-07,2059,N,nominal,2.0NRT,279.89,24.49,D
43.79264,-121.95277,353.16,0.38,0.36,2022-09-07,2059,N,nominal,2.0NRT,277.62,72.2,D
43.79122,-121.96223,356.55,0.38,0.36,2022-09-07,2059,N,nominal,2.0NRT,276.24,41.35,D
43.79051,-121.96696,356.88,0.38,0.36,2022-09-07,2059,N,nominal,2.0NRT,272.72,218.46,D
43.79548,-121.93381,281.83,0.38,0.36,2022-09-07,2059,N,low,2.0NRT,312.08,496.41,D
43.79335,-121.94803,357.27,0.38,0.36,2022-09-07,2059,N,low,2.0NRT,273.02,72.2,D
43.79193,-121.9575,357.27,0.38,0.36,2022-09-07,2059,N,low,2.0NRT,272.12,41.35,D
43.80017,-121.92524,350.83,0.38,0.36,2022-09-07,2059,N,nominal,2.0NRT,265.59,12.09,D
