latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
42.34433,-120.32188,298.3,0.41,0.37,2019-12-05,1006,N20,VIIRS,n,2.0NRT,269.5,1,N
42.34345,-120.31684,302.4,0.41,0.37,2019-12-05,1006,N20,VIIRS,n,2.0NRT,269.8,1,N
42.79272,-123.4117,307.7,0.39,0.36,2019-12-05,1006,N20,VIIRS,n,2.0NRT,266.5,0.9,N
42.68108,-122.98713,301.7,0.39,0.36,2019-12-05,1006,N20,VIIRS,n,2.0NRT,273.3,0.9,N
42.67782,-122.98804,301.5,0.39,0.36,2019-12-05,1006,N20,VIIRS,n,2.0NRT,272.1,0.9,N
42.29171,-120.74863,312.3,0.4,0.37,2019-12-05,1006,N20,VIIRS,n,2.0NRT,269.3,1.4,N
42.29088,-120.7439,303.1,0.4,0.37,2019-12-05,1006,N20,VIIRS,n,2.0NRT,271,1.4,N
42.16134,-120.79203,301.2,0.4,0.37,2019-12-05,1006,N20,VIIRS,n,2.0NRT,268.5,0.8,N
42.15804,-120.79307,308.3,0.4,0.37,2019-12-05,1006,N20,VIIRS,n,2.0NRT,268.7,0.9,N
42.15392,-120.78937,299,0.4,0.37,2019-12-05,1006,N20,VIIRS,n,2.0NRT,268.9,1.2,N
42.13959,-122.73106,297.1,0.38,0.36,2019-12-05,1006,N20,VIIRS,n,2.0NRT,271.3,1.2,N
42.02865,-122.22701,326.2,0.38,0.36,2019-12-05,1006,N20,VIIRS,n,2.0NRT,267.2,1.9,N
42.02939,-122.23159,298.7,0.38,0.36,2019-12-05,1006,N20,VIIRS,n,2.0NRT,264.8,1.9,N
41.85883,-122.1516,298.3,0.39,0.36,2019-12-05,1006,N20,VIIRS,n,2.0NRT,267.6,0.6,N
41.83677,-122.16293,316.3,0.39,0.36,2019-12-05,1006,N20,VIIRS,n,2.0NRT,267.6,1.1,N
41.82701,-122.16587,324.3,0.39,0.36,2019-12-05,1006,N20,VIIRS,n,2.0NRT,268.6,2.3,N
41.82552,-122.15672,304.3,0.39,0.36,2019-12-05,1006,N20,VIIRS,n,2.0NRT,268.7,1.4,N
41.55018,-122.14908,301.3,0.39,0.36,2019-12-05,1006,N20,VIIRS,n,2.0NRT,269.7,1.2,N
41.54619,-122.1456,311.3,0.39,0.36,2019-12-05,1006,N20,VIIRS,n,2.0NRT,268.3,1.2,N
38.93938,-112.81689,314.9,0.33,0.55,2019-12-05,1006,N20,VIIRS,n,2.0NRT,275.1,1.7,N
38.9395,-112.81726,316.4,0.33,0.55,2019-12-05,1006,N20,VIIRS,n,2.0NRT,273.5,1.6,N
37.7426,-119.57391,302.3,0.49,0.4,2019-12-05,1006,N20,VIIRS,n,2.0NRT,273.4,0.7,N
36.35883,-114.91348,306.8,0.59,0.53,2019-12-05,1006,N20,VIIRS,n,2.0NRT,279.6,1.5,N
37.26368,-119.34834,295.6,0.51,0.41,2019-12-05,1006,N20,VIIRS,n,2.0NRT,272.1,0.7,N
37.26003,-119.34962,296,0.51,0.41,2019-12-05,1006,N20,VIIRS,n,2.0NRT,271.6,0.7,N
37.1482,-119.30341,299.9,0.51,0.41,2019-12-05,1006,N20,VIIRS,n,2.0NRT,274.5,0.9,N
37.45588,-121.9312,305,0.41,0.37,2019-12-05,1006,N20,VIIRS,n,2.0NRT,279.7,0.8,N
37.18462,-121.68016,302.7,0.42,0.38,2019-12-05,1006,N20,VIIRS,n,2.0NRT,279.1,0.6,N
34.62173,-117.1011,305.7,0.49,0.49,2019-12-05,1006,N20,VIIRS,n,2.0NRT,280.4,1.6,N
34.62277,-117.10331,300.3,0.49,0.49,2019-12-05,1006,N20,VIIRS,n,2.0NRT,279,1.1,N
34.60984,-117.33485,306.5,0.48,0.48,2019-12-05,1006,N20,VIIRS,n,2.0NRT,278.3,2,N
33.77732,-118.23829,296.8,0.44,0.46,2019-12-05,1006,N20,VIIRS,n,2.0NRT,284.3,1.1,N
33.61541,-117.82301,301.4,0.47,0.48,2019-12-05,1006,N20,VIIRS,n,2.0NRT,282.3,1,N
54.76463,-163.95943,295.4,0.42,0.38,2019-12-05,1324,N20,VIIRS,n,2.0NRT,268.4,0.2,N
54.76501,-163.98024,319.9,0.42,0.38,2019-12-05,1324,N20,VIIRS,n,2.0NRT,268.3,1.7,N
54.76392,-163.97462,304.3,0.42,0.38,2019-12-05,1324,N20,VIIRS,n,2.0NRT,267.3,38.7,N
54.76072,-163.97702,354.1,0.42,0.38,2019-12-05,1324,N20,VIIRS,n,2.0NRT,281.6,38.7,N
54.7596,-163.97128,324.7,0.42,0.38,2019-12-05,1324,N20,VIIRS,n,2.0NRT,293.9,38.7,N
54.75837,-163.96498,323.4,0.42,0.38,2019-12-05,1324,N20,VIIRS,n,2.0NRT,269.1,2.2,N
54.76179,-163.98256,299.6,0.42,0.38,2019-12-05,1324,N20,VIIRS,n,2.0NRT,266.7,1.7,N
54.75639,-163.97366,347.8,0.42,0.38,2019-12-05,1324,N20,VIIRS,n,2.0NRT,287.5,123.3,N
30.54568,-83.04401,331.8,0.51,0.49,2019-12-05,1800,N20,VIIRS,n,2.0NRT,294.8,6.2,D
34.78144,-81.00874,337.1,0.5,0.41,2019-12-05,1800,N20,VIIRS,n,2.0NRT,289.8,7.1,D
34.93148,-80.06598,327.6,0.46,0.39,2019-12-05,1800,N20,VIIRS,n,2.0NRT,286.5,4.7,D
35.10931,-79.07309,337.4,0.42,0.38,2019-12-05,1800,N20,VIIRS,n,2.0NRT,288,7.2,D
35.1059,-79.0722,342.3,0.42,0.38,2019-12-05,1800,N20,VIIRS,n,2.0NRT,289.2,7.3,D
34.45346,-82.43787,337.8,0.39,0.44,2019-12-05,1800,N20,VIIRS,n,2.0NRT,291.3,3.1,D
35.06112,-79.26604,329.9,0.43,0.38,2019-12-05,1800,N20,VIIRS,n,2.0NRT,287.5,3.3,D
35.05769,-79.26515,337.7,0.43,0.38,2019-12-05,1800,N20,VIIRS,n,2.0NRT,289.2,6.2,D
33.77995,-85.44541,350.4,0.59,0.53,2019-12-05,1800,N20,VIIRS,n,2.0NRT,290.1,8.7,D
35.09127,-79.05419,326.6,0.42,0.38,2019-12-05,1800,N20,VIIRS,n,2.0NRT,287.8,2.7,D
33.77525,-85.44383,338.1,0.59,0.53,2019-12-05,1800,N20,VIIRS,n,2.0NRT,288.9,5.7,D
35.00529,-79.51859,340.8,0.43,0.38,2019-12-05,1800,N20,VIIRS,n,2.0NRT,290.1,4.2,D
35.08707,-79.05783,327.4,0.42,0.38,2019-12-05,1800,N20,VIIRS,n,2.0NRT,287.9,3.3,D
35.08787,-79.05331,347,0.42,0.38,2019-12-05,1800,N20,VIIRS,n,2.0NRT,289.1,6.7,D
34.36413,-82.62292,325.7,0.4,0.45,2019-12-05,1800,N20,VIIRS,n,2.0NRT,291.3,2.3,D
32.94175,-87.97971,332.6,0.43,0.62,2019-12-05,1800,N20,VIIRS,n,2.0NRT,283.6,2.9,D
34.5936,-80.33876,332.1,0.47,0.4,2019-12-05,1800,N20,VIIRS,n,2.0NRT,289.2,5.8,D
34.59676,-80.33746,341,0.47,0.4,2019-12-05,1800,N20,VIIRS,n,2.0NRT,292.5,5.1,D
34.85422,-78.73028,340.5,0.41,0.37,2019-12-05,1800,N20,VIIRS,n,2.0NRT,292.9,11.4,D
32.63201,-88.50226,346.4,0.47,0.64,2019-12-05,1800,N20,VIIRS,n,2.0NRT,268.7,11.6,D
32.63328,-88.49738,353.7,0.47,0.64,2019-12-05,1800,N20,VIIRS,n,2.0NRT,267.5,11.8,D
33.30095,-85.79211,334.4,0.32,0.54,2019-12-05,1800,N20,VIIRS,n,2.0NRT,292.3,2.6,D
33.30172,-85.78883,335.5,0.32,0.54,2019-12-05,1800,N20,VIIRS,n,2.0NRT,290,2.6,D
33.24015,-85.95933,328.7,0.33,0.55,2019-12-05,1800,N20,VIIRS,n,2.0NRT,289.9,3.6,D
33.78716,-83.56065,328.1,0.47,0.47,2019-12-05,1800,N20,VIIRS,n,2.0NRT,290.1,1.9,D
34.58875,-79.4756,335.9,0.44,0.38,2019-12-05,1800,N20,VIIRS,n,2.0NRT,294,6.6,D
34.58959,-79.47091,346.4,0.44,0.38,2019-12-05,1800,N20,VIIRS,n,2.0NRT,297.6,9.6,D
34.59044,-79.46622,335.6,0.44,0.38,2019-12-05,1800,N20,VIIRS,n,2.0NRT,289,9.6,D
34.58612,-79.46999,326,0.44,0.38,2019-12-05,1800,N20,VIIRS,n,2.0NRT,292.3,9.6,D
34.58697,-79.4653,328.1,0.44,0.38,2019-12-05,1800,N20,VIIRS,n,2.0NRT,288,9.6,D
34.89417,-77.35918,328.2,0.39,0.36,2019-12-05,1800,N20,VIIRS,n,2.0NRT,286.9,4.5,D
33.90222,-82.66186,332,0.42,0.45,2019-12-05,1800,N20,VIIRS,n,2.0NRT,296.5,13.2,D
33.90312,-82.65751,353.9,0.42,0.45,2019-12-05,1800,N20,VIIRS,n,2.0NRT,297.3,19.4,D
33.90402,-82.65317,353.1,0.42,0.45,2019-12-05,1800,N20,VIIRS,n,2.0NRT,294.3,19.4,D
33.89996,-82.65201,356.2,0.42,0.45,2019-12-05,1800,N20,VIIRS,n,2.0NRT,301.3,19.4,D
33.90086,-82.64767,327.3,0.42,0.45,2019-12-05,1800,N20,VIIRS,n,2.0NRT,287.9,10.4,D
35.00597,-76.47064,341.7,0.38,0.36,2019-12-05,1800,N20,VIIRS,n,2.0NRT,287,4,D
34.9974,-76.46008,332.2,0.38,0.36,2019-12-05,1800,N20,VIIRS,n,2.0NRT,286.6,3.4,D
34.99411,-76.45934,333.1,0.38,0.36,2019-12-05,1800,N20,VIIRS,n,2.0NRT,286.7,2.5,D
33.13245,-85.98971,367,0.33,0.55,2019-12-05,1800,N20,VIIRS,h,2.0NRT,297.7,16.2,D
32.86242,-86.75725,345.8,0.37,0.58,2019-12-05,1800,N20,VIIRS,n,2.0NRT,289.2,4.3,D
32.86275,-86.75965,345.3,0.37,0.58,2019-12-05,1800,N20,VIIRS,n,2.0NRT,290.2,4.1,D
33.76343,-82.7375,326,0.42,0.45,2019-12-05,1800,N20,VIIRS,n,2.0NRT,291.2,11.1,D
33.76435,-82.73307,354.7,0.42,0.45,2019-12-05,1800,N20,VIIRS,n,2.0NRT,295.6,11.1,D
33.76029,-82.73181,338.6,0.42,0.45,2019-12-05,1800,N20,VIIRS,n,2.0NRT,291.6,3.6,D
34.18968,-80.30883,330.7,0.48,0.4,2019-12-05,1800,N20,VIIRS,n,2.0NRT,291.8,2.9,D
33.6713,-82.82414,335.6,0.43,0.46,2019-12-05,1800,N20,VIIRS,n,2.0NRT,291.9,3.7,D
33.00238,-85.60387,347.3,0.63,0.54,2019-12-05,1800,N20,VIIRS,n,2.0NRT,290.7,15.6,D
32.99755,-85.60224,354,0.63,0.54,2019-12-05,1800,N20,VIIRS,n,2.0NRT,292,15.6,D
33.15178,-84.83212,340.5,0.57,0.52,2019-12-05,1800,N20,VIIRS,n,2.0NRT,289.6,6.8,D
32.54532,-87.31248,356.4,0.4,0.6,2019-12-05,1800,N20,VIIRS,l,2.0NRT,281.9,23.5,D
32.54426,-87.31663,348.1,0.4,0.6,2019-12-05,1800,N20,VIIRS,n,2.0NRT,290.8,28.6,D
32.53892,-87.31479,349.5,0.4,0.6,2019-12-05,1800,N20,VIIRS,n,2.0NRT,282,4.9,D
33.42049,-83.44981,340.1,0.47,0.48,2019-12-05,1800,N20,VIIRS,n,2.0NRT,302,39.9,D
33.35892,-83.70712,333.1,0.49,0.48,2019-12-05,1800,N20,VIIRS,n,2.0NRT,291.3,13.8,D
33.36003,-83.70213,337.9,0.48,0.48,2019-12-05,1800,N20,VIIRS,n,2.0NRT,294.1,13.8,D
33.35571,-83.70078,337.7,0.48,0.48,2019-12-05,1800,N20,VIIRS,n,2.0NRT,289.8,13.8,D
33.38363,-83.57531,349.5,0.48,0.48,2019-12-05,1800,N20,VIIRS,n,2.0NRT,293.4,8.9,D
33.42301,-83.45309,326.6,0.47,0.48,2019-12-05,1800,N20,VIIRS,n,2.0NRT,290.1,27.8,D
33.41876,-83.45175,337.6,0.47,0.48,2019-12-05,1800,N20,VIIRS,n,2.0NRT,298.7,27.8,D
33.35984,-83.70486,349.4,0.49,0.48,2019-12-05,1800,N20,VIIRS,n,2.0NRT,296.8,14.4,D
33.35553,-83.70347,344.3,0.49,0.48,2019-12-05,1800,N20,VIIRS,n,2.0NRT,292.4,14.4,D
33.38267,-83.57761,337.9,0.48,0.48,2019-12-05,1800,N20,VIIRS,n,2.0NRT,292.7,6,D
33.38374,-83.57265,333.4,0.48,0.48,2019-12-05,1800,N20,VIIRS,n,2.0NRT,289.1,6,D
33.39101,-83.41187,338,0.47,0.48,2019-12-05,1800,N20,VIIRS,n,2.0NRT,293.1,5,D
33.39206,-83.40697,330,0.47,0.47,2019-12-05,1800,N20,VIIRS,n,2.0NRT,289.7,5,D
32.8631,-85.74725,367,0.32,0.55,2019-12-05,1800,N20,VIIRS,h,2.0NRT,291.5,59.6,D
32.55958,-86.81575,337.2,0.38,0.59,2019-12-05,1800,N20,VIIRS,n,2.0NRT,287.5,4.4,D
33.07083,-84.66026,333.5,0.56,0.51,2019-12-05,1800,N20,VIIRS,n,2.0NRT,289.4,7,D
33.51606,-82.59653,340,0.42,0.45,2019-12-05,1800,N20,VIIRS,n,2.0NRT,292.9,5.8,D
33.517,-82.59207,330.7,0.42,0.45,2019-12-05,1800,N20,VIIRS,n,2.0NRT,291.2,3.3,D
33.512,-82.59528,346.2,0.42,0.45,2019-12-05,1800,N20,VIIRS,n,2.0NRT,294.7,5.8,D
33.51295,-82.59081,330.3,0.42,0.45,2019-12-05,1800,N20,VIIRS,n,2.0NRT,291.1,3.3,D
33.50795,-82.59403,348.3,0.42,0.45,2019-12-05,1800,N20,VIIRS,n,2.0NRT,291.7,5.4,D
34.02034,-80.00052,331.8,0.47,0.39,2019-12-05,1800,N20,VIIRS,n,2.0NRT,292,4.9,D
33.77296,-81.16221,333.5,0.53,0.42,2019-12-05,1800,N20,VIIRS,n,2.0NRT,294.5,4.4,D
32.64785,-86.27419,341.3,0.35,0.57,2019-12-05,1800,N20,VIIRS,n,2.0NRT,291.7,4.1,D
32.64872,-86.27055,342.7,0.35,0.57,2019-12-05,1800,N20,VIIRS,n,2.0NRT,291,4.1,D
32.84697,-85.32198,293.4,0.61,0.54,2019-12-05,1800,N20,VIIRS,l,2.0NRT,304.4,71.9,D
32.84849,-85.3155,338.8,0.61,0.54,2019-12-05,1800,N20,VIIRS,n,2.0NRT,290.8,71.9,D
32.11119,-88.17983,335.7,0.46,0.64,2019-12-05,1800,N20,VIIRS,n,2.0NRT,275.6,4.1,D
33.38164,-82.70956,351.4,0.43,0.46,2019-12-05,1800,N20,VIIRS,n,2.0NRT,292.9,7.3,D
33.37754,-82.70835,344.3,0.43,0.46,2019-12-05,1800,N20,VIIRS,n,2.0NRT,294.4,7.3,D
32.58429,-86.13257,353.4,0.35,0.56,2019-12-05,1800,N20,VIIRS,n,2.0NRT,290.6,9.6,D
32.58517,-86.12897,355,0.35,0.56,2019-12-05,1800,N20,VIIRS,n,2.0NRT,289.7,8.7,D
32.57927,-86.13091,332,0.35,0.56,2019-12-05,1800,N20,VIIRS,n,2.0NRT,293.3,7.3,D
32.58015,-86.12733,367,0.35,0.56,2019-12-05,1800,N20,VIIRS,h,2.0NRT,295.4,11.5,D
32.55029,-86.22646,327.4,0.35,0.57,2019-12-05,1800,N20,VIIRS,n,2.0NRT,291.4,2.3,D
32.92495,-84.66225,337.6,0.56,0.52,2019-12-05,1800,N20,VIIRS,n,2.0NRT,290.8,4.8,D
32.92036,-84.66075,333.6,0.56,0.52,2019-12-05,1800,N20,VIIRS,n,2.0NRT,297,19.7,D
32.58231,-86.13143,350.8,0.35,0.56,2019-12-05,1800,N20,VIIRS,n,2.0NRT,295.9,16.5,D
32.92348,-84.65991,355.5,0.56,0.52,2019-12-05,1800,N20,VIIRS,n,2.0NRT,293.4,21.6,D
32.58318,-86.12782,367,0.35,0.56,2019-12-05,1800,N20,VIIRS,h,2.0NRT,296.8,20.3,D
32.9189,-84.65838,346.4,0.56,0.52,2019-12-05,1800,N20,VIIRS,n,2.0NRT,290.1,10.8,D
32.54891,-86.22559,326.9,0.35,0.57,2019-12-05,1800,N20,VIIRS,n,2.0NRT,291.2,2,D
32.66359,-85.67641,367,0.32,0.55,2019-12-05,1800,N20,VIIRS,h,2.0NRT,293.5,8.4,D
32.66438,-85.67309,367,0.32,0.55,2019-12-05,1800,N20,VIIRS,h,2.0NRT,291.1,8.4,D
32.65789,-85.67823,330.3,0.32,0.55,2019-12-05,1800,N20,VIIRS,n,2.0NRT,293.8,4.8,D
32.65947,-85.67157,367,0.32,0.55,2019-12-05,1800,N20,VIIRS,h,2.0NRT,293.2,8.4,D
32.65378,-85.67335,332.8,0.32,0.55,2019-12-05,1800,N20,VIIRS,n,2.0NRT,289.9,3.7,D
32.65298,-85.67672,367,0.32,0.55,2019-12-05,1800,N20,VIIRS,h,2.0NRT,292.8,7.4,D
32.5431,-86.11414,354.8,0.35,0.56,2019-12-05,1800,N20,VIIRS,n,2.0NRT,299.1,18.6,D
33.23047,-83.04668,335.1,0.45,0.47,2019-12-05,1800,N20,VIIRS,n,2.0NRT,290.3,5.2,D
33.22628,-83.04541,343,0.45,0.47,2019-12-05,1800,N20,VIIRS,n,2.0NRT,298.1,27.1,D
33.69493,-80.61682,345.5,0.5,0.41,2019-12-05,1800,N20,VIIRS,n,2.0NRT,293.2,8.5,D
33.95107,-79.16062,341.7,0.43,0.38,2019-12-05,1800,N20,VIIRS,n,2.0NRT,291.5,4.4,D
34.10428,-78.09578,330.2,0.4,0.37,2019-12-05,1800,N20,VIIRS,n,2.0NRT,293.1,7.6,D
33.15552,-82.92124,336.7,0.44,0.46,2019-12-05,1800,N20,VIIRS,n,2.0NRT,291.5,4.8,D
33.15651,-82.91656,330.5,0.44,0.46,2019-12-05,1800,N20,VIIRS,n,2.0NRT,290.5,4.8,D
33.15332,-82.91071,346.6,0.44,0.46,2019-12-05,1800,N20,VIIRS,n,2.0NRT,292.9,21.5,D
33.14817,-82.91411,329,0.44,0.46,2019-12-05,1800,N20,VIIRS,n,2.0NRT,292.2,15,D
33.14915,-82.90952,355.6,0.44,0.46,2019-12-05,1800,N20,VIIRS,n,2.0NRT,300.9,21.5,D
32.39312,-86.02893,367,0.34,0.56,2019-12-05,1800,N20,VIIRS,h,2.0NRT,291.5,9.3,D
33.41992,-81.37432,342.1,0.55,0.43,2019-12-05,1800,N20,VIIRS,n,2.0NRT,291.8,12.5,D
33.40953,-81.38167,327.8,0.55,0.43,2019-12-05,1800,N20,VIIRS,n,2.0NRT,291.7,2.5,D
33.12445,-82.73337,328.1,0.43,0.46,2019-12-05,1800,N20,VIIRS,n,2.0NRT,291.4,58,D
33.12539,-82.72884,336,0.43,0.46,2019-12-05,1800,N20,VIIRS,n,2.0NRT,289,21.9,D
33.12031,-82.73218,367,0.43,0.46,2019-12-05,1800,N20,VIIRS,h,2.0NRT,332.9,58,D
33.12125,-82.72765,367,0.43,0.46,2019-12-05,1800,N20,VIIRS,h,2.0NRT,294.3,21.9,D
33.11712,-82.72643,354.6,0.43,0.46,2019-12-05,1800,N20,VIIRS,n,2.0NRT,291.8,4.2,D
33.11806,-82.72195,325.4,0.43,0.46,2019-12-05,1800,N20,VIIRS,n,2.0NRT,288.3,4.2,D
31.01811,-91.19687,325.1,0.73,0.76,2019-12-05,1800,N20,VIIRS,n,2.0NRT,277.8,3.2,D
32.54153,-85.2524,334.9,0.62,0.54,2019-12-05,1800,N20,VIIRS,n,2.0NRT,291.8,7.7,D
33.05586,-82.82962,299.3,0.44,0.46,2019-12-05,1800,N20,VIIRS,l,2.0NRT,307.3,76.5,D
33.05783,-82.82034,339.2,0.44,0.46,2019-12-05,1800,N20,VIIRS,n,2.0NRT,288.6,99.5,D
33.05685,-82.82497,367,0.44,0.46,2019-12-05,1800,N20,VIIRS,h,2.0NRT,337.1,99.5,D
33.05367,-82.81912,342,0.44,0.46,2019-12-05,1800,N20,VIIRS,n,2.0NRT,297.9,152.4,D
32.76018,-84.12166,338,0.53,0.5,2019-12-05,1800,N20,VIIRS,n,2.0NRT,293.5,14.1,D
32.0171,-87.11484,356.2,0.41,0.6,2019-12-05,1800,N20,VIIRS,l,2.0NRT,277.7,21.6,D
32.01604,-87.119,353.3,0.41,0.6,2019-12-05,1800,N20,VIIRS,n,2.0NRT,280.2,27.4,D
32.39,-85.60661,344.9,0.33,0.55,2019-12-05,1800,N20,VIIRS,n,2.0NRT,292.4,7.9,D
32.3908,-85.6033,367,0.33,0.55,2019-12-05,1800,N20,VIIRS,h,2.0NRT,292.4,7.9,D
32.0107,-87.11713,343.5,0.41,0.6,2019-12-05,1800,N20,VIIRS,n,2.0NRT,274.1,4.9,D
32.38102,-85.60003,353.3,0.33,0.55,2019-12-05,1800,N20,VIIRS,n,2.0NRT,300.9,14.8,D
32.38182,-85.59672,329.8,0.33,0.55,2019-12-05,1800,N20,VIIRS,n,2.0NRT,290.6,8.3,D
33.09521,-82.3756,328.7,0.42,0.45,2019-12-05,1800,N20,VIIRS,n,2.0NRT,293.7,4.6,D
32.6668,-84.29895,326.4,0.54,0.51,2019-12-05,1800,N20,VIIRS,n,2.0NRT,291.3,5.1,D
32.66807,-84.2934,338.4,0.54,0.51,2019-12-05,1800,N20,VIIRS,n,2.0NRT,290.6,6.1,D
33.09702,-82.37338,326.8,0.42,0.45,2019-12-05,1800,N20,VIIRS,n,2.0NRT,291.8,2.2,D
32.01508,-87.12067,354.6,0.41,0.6,2019-12-05,1800,N20,VIIRS,n,2.0NRT,277.5,20.2,D
32.01611,-87.1165,355.3,0.41,0.6,2019-12-05,1800,N20,VIIRS,n,2.0NRT,283,16.7,D
32.01714,-87.11234,332,0.41,0.6,2019-12-05,1800,N20,VIIRS,n,2.0NRT,272.7,16.7,D
32.38099,-85.60009,351.4,0.33,0.55,2019-12-05,1800,N20,VIIRS,n,2.0NRT,298.9,12.7,D
32.38177,-85.59676,348.4,0.33,0.55,2019-12-05,1800,N20,VIIRS,n,2.0NRT,291,9.5,D
32.66798,-84.29797,337.9,0.54,0.51,2019-12-05,1800,N20,VIIRS,n,2.0NRT,291.8,11.4,D
31.48752,-88.90392,352.1,0.53,0.67,2019-12-05,1800,N20,VIIRS,n,2.0NRT,276.6,10.4,D
31.48895,-88.89861,349.7,0.53,0.67,2019-12-05,1800,N20,VIIRS,n,2.0NRT,273.9,10.4,D
31.48301,-88.8965,356.3,0.53,0.67,2019-12-05,1800,N20,VIIRS,l,2.0NRT,275.5,10.2,D
31.48159,-88.90179,347.4,0.53,0.67,2019-12-05,1800,N20,VIIRS,n,2.0NRT,276.5,10.2,D
33.02733,-82.27495,327.2,0.41,0.45,2019-12-05,1800,N20,VIIRS,n,2.0NRT,292,1.6,D
33.12317,-81.7507,333.8,0.39,0.44,2019-12-05,1800,N20,VIIRS,n,2.0NRT,293.1,2.4,D
33.05444,-81.97872,339.6,0.4,0.44,2019-12-05,1800,N20,VIIRS,n,2.0NRT,289.8,6.1,D
33.05047,-81.97758,353.8,0.4,0.44,2019-12-05,1800,N20,VIIRS,n,2.0NRT,299.8,12.2,D
33.0465,-81.97643,334.2,0.4,0.44,2019-12-05,1800,N20,VIIRS,n,2.0NRT,290.6,12.2,D
32.01744,-86.49905,356.3,0.37,0.58,2019-12-05,1800,N20,VIIRS,l,2.0NRT,287.8,23.8,D
32.01839,-86.49515,331.3,0.37,0.58,2019-12-05,1800,N20,VIIRS,n,2.0NRT,277.5,11,D
33.0058,-82.09354,338.6,0.4,0.45,2019-12-05,1800,N20,VIIRS,n,2.0NRT,294.6,3,D
32.80747,-82.81394,332.6,0.45,0.47,2019-12-05,1800,N20,VIIRS,n,2.0NRT,291.7,8.9,D
32.80846,-82.80933,367,0.44,0.46,2019-12-05,1800,N20,VIIRS,h,2.0NRT,294.2,8.9,D
30.61852,-91.31862,336.7,0.76,0.77,2019-12-05,1800,N20,VIIRS,n,2.0NRT,286.1,7.3,D
33.21656,-80.60935,333.7,0.51,0.41,2019-12-05,1800,N20,VIIRS,n,2.0NRT,293.7,3.7,D
32.38497,-84.53093,334.5,0.57,0.52,2019-12-05,1800,N20,VIIRS,n,2.0NRT,291,3.1,D
33.22397,-80.48843,340.8,0.5,0.41,2019-12-05,1800,N20,VIIRS,n,2.0NRT,294.5,20.5,D
33.22029,-80.48743,346,0.5,0.41,2019-12-05,1800,N20,VIIRS,n,2.0NRT,294.8,20.5,D
32.47961,-84.06452,327.7,0.53,0.5,2019-12-05,1800,N20,VIIRS,n,2.0NRT,290.4,7.6,D
32.45679,-84.14542,333.3,0.54,0.51,2019-12-05,1800,N20,VIIRS,n,2.0NRT,295.3,5,D
32.4551,-84.10973,335.8,0.53,0.5,2019-12-05,1800,N20,VIIRS,n,2.0NRT,291.5,11.8,D
32.45633,-84.10422,347.7,0.53,0.5,2019-12-05,1800,N20,VIIRS,n,2.0NRT,290.5,11.8,D
32.64105,-83.07343,348.3,0.46,0.47,2019-12-05,1800,N20,VIIRS,n,2.0NRT,298.3,27.8,D
32.64209,-83.06863,334.6,0.46,0.47,2019-12-05,1800,N20,VIIRS,n,2.0NRT,291.5,4,D
32.98435,-81.43,350,0.56,0.43,2019-12-05,1800,N20,VIIRS,n,2.0NRT,295.3,14.8,D
32.98048,-81.42894,350.2,0.56,0.43,2019-12-05,1800,N20,VIIRS,n,2.0NRT,301.3,14.8,D
32.98166,-81.42306,328.7,0.56,0.43,2019-12-05,1800,N20,VIIRS,n,2.0NRT,293.6,14.8,D
32.97661,-81.42786,329.4,0.56,0.43,2019-12-05,1800,N20,VIIRS,n,2.0NRT,290.6,2.8,D
32.56649,-83.16031,337.3,0.47,0.48,2019-12-05,1800,N20,VIIRS,n,2.0NRT,296.2,16.5,D
32.82077,-81.89966,350.9,0.4,0.44,2019-12-05,1800,N20,VIIRS,n,2.0NRT,298.4,18.6,D
30.44028,-91.50365,353,0.79,0.78,2019-12-05,1800,N20,VIIRS,n,2.0NRT,284.6,41.4,D
32.81595,-81.9027,343.9,0.4,0.44,2019-12-05,1800,N20,VIIRS,n,2.0NRT,297.7,23.4,D
32.8168,-81.89854,342.3,0.4,0.44,2019-12-05,1800,N20,VIIRS,n,2.0NRT,294.1,18.6,D
30.43343,-91.50102,354.2,0.79,0.78,2019-12-05,1800,N20,VIIRS,n,2.0NRT,283.3,15.8,D
30.43572,-91.49319,348.9,0.79,0.78,2019-12-05,1800,N20,VIIRS,n,2.0NRT,281.7,15.8,D
32.39038,-83.62785,333.1,0.5,0.49,2019-12-05,1800,N20,VIIRS,n,2.0NRT,304.2,74,D
32.39155,-83.63211,325.3,0.5,0.49,2019-12-05,1800,N20,VIIRS,n,2.0NRT,292.6,21.4,D
32.39268,-83.62686,340.2,0.5,0.49,2019-12-05,1800,N20,VIIRS,n,2.0NRT,295.2,63.1,D
32.60302,-82.56924,335.7,0.44,0.46,2019-12-05,1800,N20,VIIRS,n,2.0NRT,291.1,5.9,D
32.59889,-82.56803,338.5,0.44,0.46,2019-12-05,1800,N20,VIIRS,n,2.0NRT,290.8,7,D
31.95915,-85.35448,328.3,0.32,0.55,2019-12-05,1800,N20,VIIRS,n,2.0NRT,288.1,3.3,D
31.95992,-85.3512,336.6,0.32,0.55,2019-12-05,1800,N20,VIIRS,n,2.0NRT,290,3.3,D
31.96146,-85.34466,338.5,0.32,0.55,2019-12-05,1800,N20,VIIRS,n,2.0NRT,290.1,5.2,D
31.96222,-85.34137,337.2,0.32,0.55,2019-12-05,1800,N20,VIIRS,n,2.0NRT,290.6,3.8,D
